Rank,Team,Current_AdjEM,AdjO,AdjD,AdjT,Games,Preseason_AdjEM,SurpriseZ,CollapseFactor,FinalPreseasonWeight,Blended_AdjEM,WAB,Consistency,Volatility_z,Swing_z,Rank,SOS,Road_Pct,Q1_W,Q1_L,Q2_W,Q2_L,Q3_W,Q3_L,Q4_W,Q4_L,T100_W,T100_L
1,Gonzaga,32.85425666321143,118.9,86.0,75.0,29,21.12,1.4667820829014286,0.6046376999226604,6.046376999226604,30.829803762044822,6.4384221974233995,29.258926961431953,1.254699612797182,1.2280069773127475,1,5.78,0.889,10,3,2,0,1,0,13,0,12,3
2,Houston,28.948370448244972,115.9,87.0,65.6,34,27.43,0.1897963060306216,0.9121605693149226,9.121605693149226,28.62718629235856,4.655789579719141,18.82553823032821,1.598150581334442,1.8356602293422335,2,5.49,0.727,2,5,8,0,11,0,8,0,10,5
3,Arizona,26.79277133905397,117.4,90.6,74.0,34,27.16,-0.04590358261825367,0.9279852330893675,9.279852330893675,26.87151069609236,8.373834487923506,24.911373664832546,1.3126136133668522,1.5540217474499212,3,7.36,0.769,6,3,9,0,10,0,6,0,16,3
4,Texas Tech,25.38536071239443,108.8,83.4,68.3,34,24.7,0.08567008904930384,0.923895731486891,9.238957314868909,25.238918273438507,5.283290589819874,21.896475331404016,1.3986814206364029,1.7618408906474432,4,9.39,0.385,7,8,8,1,1,0,9,0,16,9
5,Kansas,25.51732167134449,116.4,90.9,70.9,34,21.87,0.45591520891806114,0.874475924495506,8.74475924495506,24.77114949800188,8.92515470868737,29.48032595298295,1.1655311983921903,1.344383292737645,5,12.74,0.667,10,5,10,1,6,0,2,0,20,6
6,Tennessee,25.37670879733382,109.9,84.5,68.8,33,22.28,0.38708859966672726,0.8853772070002034,8.853772070002034,24.72162915928096,7.408663563760932,22.619318756092966,1.3754318990349177,1.71197446827759,6,11.89,0.583,10,7,7,0,3,0,6,0,18,7
7,Kentucky,25.45469316329934,116.6,91.2,69.4,33,21.73,0.46558664541241734,0.872874836336974,8.728748363369741,24.67556820440786,6.553714857581852,27.158579971806454,1.2485296915250246,1.427592280975511,7,9.83,0.462,9,7,5,0,4,0,8,0,15,7
8,UCLA,23.826534928442143,113.4,89.6,67.2,32,24.49,-0.0829331339447319,0.9241838924620861,9.241838924620861,23.975210096265204,4.973110439743543,29.76239693890946,1.1712448440465884,1.309389973955272,8,9.08,0.643,4,5,10,2,6,0,5,0,13,7
9,Baylor,23.900308384712247,114.0,90.1,69.4,32,18.06,0.730038548089031,0.8219978539880697,8.219978539880696,22.70669239257496,8.314411139407596,27.657947558020354,1.2567758611615252,1.3664748310498678,9,10.07,0.786,12,4,6,2,2,0,6,0,19,6
10,Villanova,24.29637743785584,115.0,90.8,64.9,34,8.63,1.9582971797319797,0.42251786678790687,4.225178667879069,22.564711398345782,7.5035867604904105,19.18277546670833,1.5703506819759705,1.8303453471266948,10,11.08,0.647,8,6,10,1,7,0,2,0,18,7
11,Duke,21.942871325931876,116.5,94.5,69.4,34,20.84,0.13785891574148446,0.9182055307021668,9.182055307021669,21.70836128607307,5.188655927246934,26.113904671789314,1.2577820332896184,1.5188498885549988,11,7.0,0.833,9,3,7,3,4,0,8,0,14,5
12,Purdue,20.156705470710733,116.5,96.3,67.5,34,27.3,-0.8929118161611584,0.7834069890666671,7.834069890666671,21.494396705111864,6.127250589159711,25.07521424796747,1.3763037696780336,1.4374875175873894,12,10.06,0.583,9,7,7,0,5,0,6,0,16,7
13,Auburn,21.418068073713414,108.9,87.4,72.9,32,19.97,0.18100850921417688,0.913211012805227,9.13211012805227,21.096569442087205,6.686643489213438,35.98387523438601,0.974475749855302,1.1250082855278103,13,9.81,0.75,7,4,9,1,7,0,4,0,17,5
14,Illinois,20.829706041617,112.2,91.4,69.2,31,21.59,-0.09503674479787483,0.9229019408958217,9.229019408958216,21.00412659179496,4.147880154165357,19.060121594475763,1.5971963734909664,1.8050556280036252,14,11.04,0.643,7,7,10,2,1,0,4,0,15,8
15,Iowa,22.330200427885487,118.3,96.0,71.5,35,13.15,1.1475250534856858,0.7117118081668079,7.117118081668079,20.778893656801372,3.8765911615972612,27.380079523757257,1.2795689810827189,1.357750085352731,15,8.14,0.571,6,9,7,0,5,0,8,0,13,9
16,Connecticut,19.575834570013157,111.8,92.2,66.8,33,25.55,-0.7467706787483555,0.8182958278208216,8.182958278208215,20.762887382743322,3.686259620570034,33.08999747126706,1.0892857252357429,1.1607977142912633,16,8.18,0.5,5,7,8,2,5,0,6,0,14,9
17,Saint Mary's,20.648367660690724,109.2,88.6,64.9,30,21.05,-0.05020404241365961,0.9275529503212071,9.275529503212072,20.74321940832668,4.236839718865578,30.951282876438967,1.0636303294381557,1.3911888701443265,17,8.39,0.5,5,7,5,0,4,0,9,0,10,7
18,Arkansas,19.22342477622857,108.5,89.3,72.7,33,26.08,-0.8570719029714287,0.7923899622249093,7.923899622249094,20.551030755303614,3.5127693362760652,29.838163964379,1.270604754103721,1.1598649130405574,18,7.9,0.545,7,5,5,2,5,1,8,0,13,7
19,Texas,19.488571314907077,109.1,89.6,65.3,32,16.69,0.34982141436338443,0.8909292124454794,8.909292124454794,18.879093905721547,2.4726489883338196,25.54536248947459,1.289402587355763,1.5248718132851062,19,9.32,0.417,5,9,7,1,1,1,8,0,11,11
20,San Francisco,19.49394699390045,110.7,91.2,70.9,31,5.08,1.8017433742375564,0.4806059696447679,4.806059696447679,17.55923844731914,2.4394719054934306,32.231958652083534,1.055985559158306,1.2882692531909505,20,7.69,0.615,3,6,5,2,7,0,7,1,10,8
21,Ohio St.,17.260611009464455,114.5,97.2,66.8,30,18.15,-0.11117362381694296,0.9211619100823777,9.211619100823777,17.469546850451124,1.3536093127231368,25.13189308629451,1.3009730922863043,1.5497744170986703,21,10.23,0.462,6,9,6,1,4,1,3,0,12,10
22,Virginia Tech,18.869958268911233,112.8,93.9,64.7,35,7.57,1.4124947836139041,0.6239288123068067,6.239288123068068,17.16033381545359,0.009768854559048634,21.19173036861713,1.5128067730833359,1.661238098227024,22,6.77,0.625,5,7,6,4,7,1,5,0,10,10
23,Michigan,15.44439129763056,111.9,96.5,68.6,31,22.77,-0.91570108779618,0.7775504799613222,7.775504799613222,16.91336780534401,-0.1157929481320572,15.992292854416858,1.6309300722948783,2.238342605628081,23,12.37,0.462,6,10,5,3,3,1,3,0,11,12
24,North Carolina,16.463901359514082,110.3,93.8,72.0,33,18.43,-0.24576233006073966,0.9051974256151312,9.051974256151311,16.88711750081402,2.7063468847134686,21.110783869129488,1.4461570719570491,1.779421462222133,24,7.87,0.727,5,7,6,0,8,1,6,0,9,7
25,Loyola Chicago,18.578067661676386,109.0,90.4,66.6,31,3.19,1.9235084577095483,0.4352991351177734,4.352991351177734,16.68334467268712,2.3732702558732868,18.953369911842923,1.531500731605679,1.9297334762560339,25,3.75,0.714,3,2,4,4,8,1,9,0,10,7
26,San Diego St.,17.492505907927992,103.2,85.7,67.3,30,13.27,0.527813238490999,0.8621520216155665,8.621520216155664,16.549911731305972,3.0332164290526507,25.39375198081237,1.314700649351394,1.49892958997298,26,6.44,0.5,2,6,6,1,8,0,7,0,11,7
27,Alabama,14.621064460173741,111.3,96.6,74.2,32,24.81,-1.2736169424782822,0.6714111870595201,6.7141118705952,16.388111403813856,1.1224623950210884,25.597339336834203,1.3076096849247298,1.4891923095832584,27,13.81,0.385,8,7,4,6,5,1,1,0,14,11
28,LSU,17.65517122060548,105.9,88.2,70.1,33,11.11,0.8181464025756853,0.8018314346908547,8.018314346908546,16.375712492552964,2.6444047137926283,28.882274253946036,1.2744283147028472,1.2325189565074366,28,10.05,0.357,6,9,5,1,6,1,5,0,10,11
29,Wisconsin,14.825076750243838,107.5,92.7,68.6,31,22.36,-0.9418654062195202,0.7706883163343686,7.7068831633436865,16.325346686357605,5.99730843924274,30.167780786291104,1.1246794611097912,1.3513618468637398,29,11.45,0.846,11,2,8,4,1,1,4,0,16,6
30,Memphis,18.119278865314627,109.2,91.1,71.9,31,6.94,1.3974098581643282,0.6292230680314275,6.292230680314274,16.23302534341807,0.99486668598459,23.702592263471196,1.3871878926360712,1.5649173008259787,30,7.65,0.5,5,2,3,6,8,2,5,0,9,7
31,Michigan St.,14.321256357074972,108.4,94.1,69.6,35,24.95,-1.3285929553656284,0.6529678726923089,6.529678726923089,15.992405361512951,2.657396321534101,27.033931692616147,1.243228302795484,1.4487935685894104,31,11.2,0.533,7,11,7,0,6,1,3,0,13,12
32,Texas A&M,14.864175310026383,106.8,91.9,69.1,34,19.59,-0.5907280862467021,0.8505482916090981,8.50548291609098,15.809827927227797,1.8713306219592702,32.59903638668881,1.0955873009072208,1.190051807529911,32,7.62,0.6,5,8,6,1,4,2,8,0,10,10
33,Creighton,14.315374901180718,104.3,90.0,68.8,32,21.56,-0.9055781373524101,0.7801657929057468,7.801657929057468,15.73541843167871,1.5641036532015455,16.173088603804505,1.6381279495874612,2.1892150276941513,33,9.56,0.571,6,5,7,5,4,1,4,0,11,10
34,SMU,15.768681996267546,107.7,92.0,70.4,31,14.43,0.16733524953344325,0.914822841514514,9.14822841514514,15.463648146443223,1.0724006361587293,22.79310260961759,1.3677921600046155,1.704149206893144,34,4.59,0.5,3,3,3,4,9,0,8,1,8,4
35,BYU,13.06381234079025,105.8,92.7,70.3,28,23.55,-1.3107734574012189,0.6589997206021337,6.589997206021337,15.061613813985462,1.164701136226757,25.813638161400885,1.3103397024275956,1.4626320837321798,35,7.66,0.467,5,8,2,1,3,0,8,1,6,8
36,Indiana,14.992504978198454,105.8,90.8,68.9,33,15.2,-0.025936877725193153,0.9299612776890465,9.299612776890465,15.038122969220373,0.5812808408211758,27.985369573981473,1.2442689824831348,1.355319146386454,36,9.73,0.4,6,11,5,2,2,0,7,0,9,13
37,Marquette,13.432590025176864,107.1,93.7,72.9,32,20.99,-0.9446762468528918,0.7699423353857626,7.699423353857626,14.898296424390233,0.35121799406711673,27.953643490438264,1.2692143106464615,1.3205687418197074,37,10.45,0.429,5,9,6,3,4,1,4,0,12,12
38,Mississippi St.,13.297063451882309,106.7,93.4,67.4,33,21.54,-1.0303670685147113,0.7463897727338878,7.463897727338878,14.817540687730158,-2.5028549357664325,23.664194536753165,1.3125614578041602,1.6991486054350247,38,8.8,0.154,2,11,3,2,5,2,8,0,7,13
39,Oklahoma,15.85043946013721,108.4,92.6,66.1,33,9.66,0.7738049325171512,0.8121883391334026,8.121883391334027,14.62778078573071,0.016566151160141374,22.699148715758465,1.4122436615850618,1.6390910848726636,39,11.19,0.4,4,12,6,2,3,1,5,0,10,14
40,St. John's,12.880185873151618,107.8,95.0,75.7,32,21.74,-1.1074767658560476,0.723878955089732,7.2387895508973195,14.514648369532466,-3.203496543866386,26.129250014542684,1.319666220592595,1.4168423446304366,40,7.66,0.333,2,10,2,4,8,1,5,0,5,14
41,Oklahoma St.,15.06745769691895,101.9,86.8,69.3,30,11.31,0.4696822121148687,0.8721915804661805,8.721915804661805,14.221109343768509,-1.9308272345297723,25.011555395578934,1.3234684635545622,1.5250751120109585,41,11.31,0.25,4,10,3,3,4,1,4,1,8,14
42,TCU,14.539485885387037,107.1,92.5,67.4,33,12.64,0.2374357356733796,0.9062638354126726,9.062638354126726,14.130230681443273,2.4618588378318833,27.272768098967035,1.2055579328709358,1.4901851952144785,42,9.77,0.429,7,10,4,1,2,1,8,0,11,12
43,Notre Dame,15.099295848653497,110.6,95.5,67.8,30,10.49,0.5761619810816871,0.8533044473055773,8.533044473055773,14.078579032635128,-0.44855276036693326,24.953229624906438,1.2508979927938297,1.6627114383569093,43,7.18,0.545,4,6,4,4,7,0,5,0,7,8
44,Vanderbilt,14.30256891345266,105.8,91.5,70.3,33,13.05,0.15657111418158243,0.9160725883883537,9.160725883883536,14.030409451625182,-2.924681249263667,32.84256455558048,1.118087503724853,1.1361202223291644,44,9.39,0.429,3,11,3,3,5,2,6,0,6,15
45,Florida,12.163934666250213,108.6,96.5,66.6,32,23.9,-1.4670081667187231,0.6045566287190475,6.045566287190475,14.028834255085378,-1.0713041944931092,25.538200550640056,1.3092566996079957,1.4926717002816339,45,8.89,0.333,3,11,5,1,4,0,7,1,8,12
46,Boise St.,15.161092507500953,108.7,93.5,65.7,32,9.23,0.7413865634376191,0.8194935704948527,8.194935704948527,13.951862516044882,2.6237454639926625,31.859424492280564,1.1465468701098032,1.170946262998574,46,5.1,0.769,4,1,7,4,8,1,6,1,13,5
47,Colorado St.,15.392715886485604,111.8,96.4,65.9,29,8.7,0.8365894858107006,0.7973988575175233,7.973988575175232,13.949332522334254,3.9636083412062355,22.40679988961929,1.4310194860561722,1.64314440004573,47,5.62,0.727,5,2,5,2,6,1,8,0,12,5
48,Vermont,15.37583915544836,110.0,94.7,66.7,31,-4.61,2.498229894431045,0.2455765985842336,2.455765985842336,13.908811199273762,-0.5478843008942569,26.72701694412606,1.3409854286447,1.3299917011044589,48,-6.06,0.688,0,2,1,0,4,2,21,1,1,2
49,Davidson,15.258065553060547,114.5,99.2,66.1,33,-3.52,2.3472581941325683,0.28989639298225595,2.8989639298225596,13.741672633850328,2.9353677701667706,38.08934661850071,0.9692862941286244,0.981630665639871,49,1.98,0.765,3,2,4,2,10,2,10,0,7,5
50,Iowa St.,11.849559335668573,102.6,90.8,67.7,33,25.07,-1.6525550830414284,0.5364769231500705,5.364769231500705,13.698250588701079,2.0286838157915135,21.593862707575987,1.481836656268997,1.6599232566680018,50,9.16,0.417,7,9,4,2,1,1,9,0,11,12
51,Wake Forest,13.556646109306342,108.4,94.8,71.8,31,13.88,-0.0404192363367073,0.9285330682729156,9.285330682729157,13.631175665146005,-0.5675029198866497,24.18530280122724,1.3497150609962634,1.5719497786689198,51,3.83,0.545,2,6,4,2,8,1,8,0,5,7
52,Providence,14.488642755675727,109.4,95.0,67.5,30,10.62,0.48358034445946596,0.8698495847144928,8.698495847144928,13.619064437250842,5.487203494437935,23.163634670676572,1.4116006870046813,1.5866883299243988,52,8.96,0.8,5,3,9,2,7,0,4,0,14,5
53,Utah St.,13.551615986985126,107.8,94.2,68.0,33,13.53,0.0027019983731408903,0.9321975864494105,9.321975864494105,13.546854779483667,-4.084024825223878,22.95717085397636,1.4367135726426146,1.5713039481024615,53,4.69,0.4,2,7,2,4,5,2,9,2,5,12
54,VCU,13.462168612137347,100.3,86.8,70.7,30,12.35,0.13902107651716844,0.9180745105992584,9.180745105992584,13.201567734964216,0.5931376859691042,20.381439057595067,1.480304227177537,1.8172034086291111,54,5.65,0.769,4,3,2,3,12,2,3,1,7,8
55,Murray St.,15.173872566309242,109.3,94.1,67.4,28,1.74,1.6792340707886553,0.5265123339573797,5.2651233395737975,13.047591678434406,3.2421542280971103,20.861011536401083,1.4190182031522451,1.864024627393159,55,-2.81,0.923,1,1,2,0,8,0,15,1,4,1
56,North Texas,15.169442083034042,104.1,88.9,60.8,27,3.14,1.5036802603792552,0.5913332277426416,5.9133322774264165,13.008187563149885,0.6616154987218259,29.49379192660304,1.1229362528797895,1.4186495969354327,56,1.1,0.833,1,1,5,2,6,3,9,0,3,3
57,Maryland,11.14169721111466,108.5,97.3,68.3,32,19.67,-1.0660378486106676,0.7361286502331694,7.361286502331694,12.7366471171321,-4.078153561466376,27.48553363502994,1.2071250890303404,1.4655033740030536,57,11.12,0.333,3,11,6,3,2,3,4,0,8,15
58,Dayton,13.525686360341325,108.1,94.6,64.4,33,9.46,0.5082107950426655,0.8656094610789613,8.656094610789612,12.680840819209013,-0.41850124705421266,19.014520315438737,1.6482384558058196,1.7374282682635775,58,2.06,0.692,4,2,4,2,5,2,11,3,9,5
59,USC,12.530527736547157,106.8,94.3,68.3,33,13.07,-0.06743403293160544,0.9257968999136326,9.257968999136326,12.648716509203089,4.284315675966344,33.0337920952644,1.080857783306823,1.1786478305848491,59,6.59,0.75,5,4,6,2,9,1,6,0,10,5
60,Miami FL,13.455027646553688,112.6,99.1,69.0,33,9.02,0.5543784558192111,0.8573475732018992,8.573475732018993,12.540415595743696,1.7143482456828387,25.936200245828466,1.2425782312369837,1.5655265295058172,60,7.13,0.75,7,4,7,4,5,2,4,0,10,7
61,UAB,13.623376268874239,109.8,96.2,70.8,31,6.79,0.8541720336092798,0.7931046301974191,7.931046301974191,12.231278477130456,-0.6735643965642346,30.77087134202153,1.0970702139995447,1.3451443465569035,61,-1.03,0.667,2,1,2,3,9,3,11,0,2,4
62,Santa Clara,13.610350256884601,111.3,97.7,73.0,33,5.23,1.047543782110575,0.7414817632074072,7.414817632074072,12.072825841621874,-1.4928330955319602,34.40068314849883,1.0972621095556918,1.0501537857191696,62,4.29,0.462,1,7,2,2,5,2,14,0,3,8
63,Colorado,12.799836618577189,105.5,92.7,69.4,32,8.66,0.5174795773221486,0.8639838718817708,8.639838718817709,11.919726809228933,-0.7926484549350477,22.494574110045207,1.4458355843774913,1.6096913698156625,63,6.82,0.545,2,6,6,3,6,2,7,0,6,10
64,Seton Hall,13.750468751671804,105.3,91.5,68.8,30,3.54,1.2763085939589756,0.6705198304132424,6.7051983041324235,11.885250174432867,2.033965919810111,30.47342841533905,1.169847351842772,1.2496511442969513,64,10.09,0.538,6,7,5,3,6,0,3,0,10,10
65,Rutgers,11.901329447767537,105.1,93.2,66.9,31,10.34,0.19516618097094218,0.9115130420134544,9.115130420134545,11.546557535121465,-0.8624393400435686,22.357495957531963,1.4497717729679431,1.619432074194087,65,8.41,0.308,8,7,4,4,1,1,5,1,11,10
66,Oregon,9.65391192287889,106.1,96.5,70.5,33,23.55,-1.7370110096401388,0.5048707173063786,5.048707173063786,11.497792694789968,-2.3553689791704393,16.9998022961011,1.6648182973912928,1.9986279258848287,66,8.43,0.417,4,6,3,6,4,2,8,0,7,12
67,Syracuse,11.223229040617952,111.4,100.1,69.8,33,11.98,-0.09459636992275611,0.9229489293844362,9.229489293844361,11.388625534497102,-5.249011387550585,20.13304159910653,1.4880539174009029,1.8377116409389747,67,8.53,0.286,0,10,6,3,6,4,4,0,4,13
68,Xavier,11.579614330026075,108.1,96.5,70.1,32,9.69,0.23620179125325946,0.9064209520274522,9.064209520274522,11.162514855813304,-0.881390304437609,25.751542492965243,1.332569483685971,1.4346183191252448,68,10.65,0.385,5,9,4,3,5,2,4,0,8,13
69,Virginia,10.85838537894341,104.1,93.3,61.6,31,12.03,-0.14645182763207365,0.9172322530056558,9.172322530056558,11.125893616168693,-0.8498039461448492,24.16633648880356,1.3196621793589816,1.6258072700202812,69,6.97,0.571,6,7,2,2,7,1,4,2,7,9
70,Missouri St.,12.589648601183043,110.8,98.2,69.2,32,-6.59,2.3974560751478804,0.27464454635323876,2.7464454635323876,11.073641476133385,-2.1754332377856613,24.382155207993137,1.3136124841671397,1.6116545399184001,70,1.63,0.692,1,2,3,2,7,4,11,2,6,6
71,Washington St.,12.88775665529964,106.8,93.9,68.3,32,0.2,1.585969581912455,0.5612029568512118,5.612029568512118,10.994637184627992,-3.561804375393013,21.838974640026247,1.4067433984392803,1.754620884148749,71,6.18,0.5,0,6,6,3,7,3,6,1,4,11
72,Penn St.,11.476272212015331,105.3,93.8,63.5,30,9.23,0.28078402650191636,0.900592378578823,9.00592378578823,10.957639287061642,-3.6753715790779324,22.92242166980308,1.3602503290606818,1.7018097140415787,72,10.21,0.214,2,12,4,2,4,2,4,0,7,13
73,Clemson,9.02651181101416,107.1,98.1,67.9,32,17.24,-1.0266860236232298,0.747433539047639,7.47433539047639,10.581708747021542,-5.022114116758306,27.009744187135947,1.2560214351429815,1.4300208687841471,73,7.12,0.286,2,9,3,5,7,2,4,0,5,12
74,West Virginia,9.91739564234723,105.9,96.0,70.0,33,12.84,-0.3653255447065962,0.8886486759706977,8.886486759706978,10.537444897782205,-2.0930642499709933,30.547289246215772,1.1008015515499494,1.3590496812126982,74,11.85,0.154,2,14,5,3,3,0,6,0,8,17
75,Saint Louis,11.717577536574936,106.7,95.0,69.8,33,3.61,1.013447192071867,0.7511638604481432,7.511638604481432,10.214276398668709,-1.3465678140283863,29.59852141669295,1.1177708065638643,1.4181059845785102,75,3.87,0.462,1,5,4,3,7,3,10,0,5,10
76,Drake,11.288502341531057,107.5,96.2,67.4,31,4.68,0.8260627926913822,0.7999378247282045,7.999378247282046,9.93299586286969,-2.254663060875295,29.34793378430102,1.2935882877648375,1.1694887307635589,76,2.16,0.727,3,4,1,3,6,3,11,0,4,10
77,Northwestern,8.109585741819345,102.8,94.7,70.2,30,14.98,-0.858801782272582,0.7919627695924577,7.919627695924577,9.544492315214065,-4.320442645994007,26.844152010184096,1.2569986335669303,1.444876374982451,77,8.77,0.25,2,11,3,5,3,0,6,0,4,15
78,Bradley,10.701034174822524,103.6,92.9,69.3,30,4.62,0.7601292718528155,0.8152974152928762,8.152974152928763,9.401567605016492,-4.81241330161507,18.955585628764958,1.560235457877893,1.8789801406598545,78,1.86,0.333,1,4,1,5,7,3,7,2,4,8
79,Wyoming,11.082506359056154,105.4,94.3,68.0,30,-7.37,2.3065632948820194,0.30262160824924733,3.026216082492473,9.391689846301839,2.026473055433339,33.459894530022794,1.1155081208690967,1.0930154918286812,79,4.57,0.533,1,5,7,2,6,1,8,0,10,6
80,New Mexico St.,11.492818534194242,105.8,94.3,67.9,28,-0.9,1.5491023167742803,0.5747716529584385,5.747716529584385,9.382145123900393,0.22849429541982857,23.259589220512453,1.3683014591911422,1.6467193682544166,80,0.63,0.692,1,1,2,1,13,3,6,1,5,1
81,Kansas St.,9.613880909193767,106.5,96.9,68.6,32,7.85,0.22048511364922097,0.9084015635744951,9.08401563574495,9.223872252280314,-3.379684325370931,33.504383854761585,1.1001699124726585,1.1121222214140543,81,9.63,0.417,4,11,4,6,0,0,7,0,7,17
82,Grand Canyon,10.641618445326714,105.0,94.4,68.0,27,4.12,0.8152023056658392,0.8025322151764157,8.025322151764158,9.147325580642867,-0.8018395831359655,23.7859726822754,1.354697891714506,1.608683381790664,82,-2.03,0.6,1,0,1,4,7,2,12,0,1,5
83,Arizona St.,9.119939916738971,99.2,90.1,69.4,29,8.59,0.06624248959237145,0.925919589689186,9.25919589689186,8.991687939988271,-4.043387743369308,20.211368870001593,1.5241564654347781,1.766358909241627,83,10.91,0.333,4,9,2,5,4,1,3,1,6,13
84,Toledo,10.809575369133185,109.1,98.3,70.7,33,-3.4,1.7761969211416482,0.49017741848215224,4.901774184821522,8.971874332183145,-1.1297879883958508,21.94970479026065,1.495527561296331,1.5980864110037007,84,-3.29,0.706,0,1,1,2,10,3,15,1,2,2
85,Tulane,10.565260695789433,108.8,98.3,69.8,29,0.84,1.2156575869736792,0.6902981658868951,6.902981658868951,8.69540774461623,-5.365109994221214,28.586278288891776,1.1835429772369048,1.397838277169509,85,5.52,0.286,1,5,3,4,3,5,7,1,3,7
86,Towson,10.523513704875342,107.0,96.5,66.8,33,-1.66,1.5229392131094177,0.5843341205557615,5.843341205557615,8.690704645442835,-2.495410961293974,23.215416971986148,1.3414674578491796,1.700094472419133,86,-2.77,0.75,0,2,1,0,9,5,15,1,0,2
87,DePaul,8.0742093665569,106.4,98.3,71.0,30,10.65,-0.3219738291803875,0.8949225288709909,8.94922528870991,8.666039640570409,-4.304249380664892,34.16274576776551,1.0295480140058997,1.173073223336582,87,7.72,0.333,1,10,5,4,2,1,7,0,5,13
88,St. Bonaventure,10.632333176368164,105.6,95.0,67.9,29,-4.13,1.8452916470460203,0.4643263494066105,4.643263494066105,8.594914816607641,0.12535434905759146,21.83382728085742,1.4382819335622696,1.7004891680185017,88,4.56,0.538,4,4,2,4,6,1,8,0,7,8
89,UNLV,9.842939555708469,105.4,95.6,68.5,29,4.21,0.7041174444635586,0.8276158717569376,8.276158717569377,8.59229830367557,-4.24817327134253,18.992285217792848,1.522193655434178,1.9409962242559242,89,6.05,0.333,1,8,3,2,5,3,6,1,4,12
90,South Dakota St.,10.373893899706914,112.5,102.1,70.9,31,-0.81,1.3979867374633643,0.6290211653464258,6.290211653464258,8.48736505957069,1.348505270709932,24.941643935861165,1.2616935235427333,1.6428951407545505,90,-3.39,0.769,1,2,1,0,10,1,15,1,2,3
